CODE	CODE2	DISPLAY	SYSTEM	VALIDCODE	ACCPDX	ASTERISK	IM
07.14	0714	Biopsy of pituitary gland, transsphenoidal approach	ICD9CM_2010_IM	1	Y	0	0
07.15	0715	Biopsy of pituitary gland, unspecified approach	ICD9CM_2010_IM	1	Y	0	0
07.16	0716	Biopsy of thymus	ICD9CM_2010_IM	1	Y	0	0
07.17	0717	Biopsy of pineal gland	ICD9CM_2010_IM	1	Y	0	0
07.19	0719	Other diagnostic procedures on adrenal glands, pituitary gland, pineal gland, and thymus	ICD9CM_2010_IM	1	Y	0	0
07.2	072	Partial adrenalectomy	ICD9CM_2010_IM	0	Y	0	0
07.21	0721	Excision of lesion of adrenal gland	ICD9CM_2010_IM	1	Y	0	0
07.22	0722	Unilateral adrenalectomy	ICD9CM_2010_IM	1	Y	0	0
07.29	0729	Other partial adrenalectomy	ICD9CM_2010_IM	1	Y	0	0
07.3	073	Bilateral adrenalectomy	ICD9CM_2010_IM	1	Y	0	0
07.4	074	Other operations on adrenal glands, nerves, and vessels	ICD9CM_2010_IM	0	Y	0	0
07.41	0741	Incision of adrenal gland	ICD9CM_2010_IM	1	Y	0	0
07.42	0742	Division of nerves to adrenal glands	ICD9CM_2010_IM	1	Y	0	0
07.43	0743	Ligation of adrenal vessels	ICD9CM_2010_IM	1	Y	0	0
07.44	0744	Repair of adrenal gland	ICD9CM_2010_IM	1	Y	0	0
07.45	0745	Reimplantation of adrenal tissue	ICD9CM_2010_IM	1	Y	0	0
07.49	0749	Other operations on adrenal glands, nerves, and vessels	ICD9CM_2010_IM	1	Y	0	0
07.5	075	Operations on pineal gland	ICD9CM_2010_IM	0	Y	0	0
07.51	0751	Exploration of pineal field	ICD9CM_2010_IM	1	Y	0	0
07.52	0752	Incision of pineal gland	ICD9CM_2010_IM	1	Y	0	0
07.53	0753	Partial excision of pineal gland	ICD9CM_2010_IM	1	Y	0	0
07.54	0754	Total excision of pineal gland	ICD9CM_2010_IM	1	Y	0	0
07.59	0759	Other operations on pineal gland	ICD9CM_2010_IM	1	Y	0	0
07.6	076	Hypophysectomy	ICD9CM_2010_IM	0	Y	0	0
07.61	0761	Partial excision of pituitary gland, transfrontal approach	ICD9CM_2010_IM	1	Y	0	0
07.62	0762	Partial excision of pituitary gland, transsphenoidal approach	ICD9CM_2010_IM	1	Y	0	0
07.63	0763	Partial excision of pituitary gland, unspecified approach	ICD9CM_2010_IM	1	Y	0	0
07.64	0764	Total excision of pituitary gland, transfrontal approach	ICD9CM_2010_IM	1	Y	0	0
07.65	0765	Total excision of pituitary gland, transsphenoidal approach	ICD9CM_2010_IM	1	Y	0	0
07.68	0768	Total excision of pituitary gland, other specified approach	ICD9CM_2010_IM	1	Y	0	0
07.69	0769	Total excision of pituitary gland, unspecified approach	ICD9CM_2010_IM	1	Y	0	0
07.7	077	Other operations on hypophysis	ICD9CM_2010_IM	0	Y	0	0
07.71	0771	Exploration of pituitary fossa	ICD9CM_2010_IM	1	Y	0	0
07.72	0772	Incision of pituitary gland	ICD9CM_2010_IM	1	Y	0	0
07.79	0779	Other operations on hypophysis	ICD9CM_2010_IM	1	Y	0	0
07.8	078	Thymectomy	ICD9CM_2010_IM	0	Y	0	0
07.80	0780	Thymectomy, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
07.81	0781	Other partial excision of thymus	ICD9CM_2010_IM	1	Y	0	0
07.82	0782	Other total excision of thymus	ICD9CM_2010_IM	1	Y	0	0
07.83	0783	Thoracoscopic partial excision of thymus	ICD9CM_2010_IM	1	Y	0	0
07.84	0784	Thoracoscopic total excision of thymus	ICD9CM_2010_IM	1	Y	0	0
07.9	079	Other operations on thymus	ICD9CM_2010_IM	0	Y	0	0
07.91	0791	Exploration of thymus field	ICD9CM_2010_IM	1	Y	0	0
07.92	0792	Other incision of thymus	ICD9CM_2010_IM	1	Y	0	0
07.93	0793	Repair of thymus	ICD9CM_2010_IM	1	Y	0	0
07.94	0794	Transplantation of thymus	ICD9CM_2010_IM	1	Y	0	0
07.95	0795	Thoracoscopic incision of thymus	ICD9CM_2010_IM	1	Y	0	0
07.98	0798	Other and unspecified thoracoscopic operations on thymus	ICD9CM_2010_IM	1	Y	0	0
07.99	0799	Other and unspecified operations on thymus	ICD9CM_2010_IM	1	Y	0	0
08	08	Operations on eyelids	ICD9CM_2010_IM	0	Y	0	0
08.0	080	Incision of eyelid	ICD9CM_2010_IM	0	Y	0	0
08.01	0801	Incision of lid margin	ICD9CM_2010_IM	1	Y	0	0
08.02	0802	Severing of blepharorrhaphy	ICD9CM_2010_IM	1	Y	0	0
08.09	0809	Other incision of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.1	081	Diagnostic procedures on eyelid	ICD9CM_2010_IM	0	Y	0	0
08.11	0811	Biopsy of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.19	0819	Other diagnostic procedures on eyelid	ICD9CM_2010_IM	1	Y	0	0
08.2	082	Excision or destruction of lesion or tissue of eyelid	ICD9CM_2010_IM	0	Y	0	0
08.20	0820	Removal of lesion of eyelid, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
08.21	0821	Excision of chalazion	ICD9CM_2010_IM	1	Y	0	0
08.22	0822	Excision of other minor lesion of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.23	0823	Excision of major lesion of eyelid, partial-thickness	ICD9CM_2010_IM	1	Y	0	0
08.24	0824	Excision of major lesion of eyelid, full-thickness	ICD9CM_2010_IM	1	Y	0	0
08.25	0825	Destruction of lesion of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.3	083	Repair of blepharoptosis and lid retraction	ICD9CM_2010_IM	0	Y	0	0
08.31	0831	Repair of blepharoptosis by frontalis muscle technique with suture	ICD9CM_2010_IM	1	Y	0	0
08.32	0832	Repair of blepharoptosis by frontalis muscle technique with fascial sling	ICD9CM_2010_IM	1	Y	0	0
08.33	0833	Repair of blepharoptosis by resection or advancement of levator muscle or aponeurosis	ICD9CM_2010_IM	1	Y	0	0
08.34	0834	Repair of blepharoptosis by other levator muscle techniques	ICD9CM_2010_IM	1	Y	0	0
08.35	0835	Repair of blepharoptosis by tarsal technique	ICD9CM_2010_IM	1	Y	0	0
08.36	0836	Repair of blepharoptosis by other techniques	ICD9CM_2010_IM	1	Y	0	0
08.37	0837	Reduction of overcorrection of ptosis	ICD9CM_2010_IM	1	Y	0	0
08.38	0838	Correction of lid retraction	ICD9CM_2010_IM	1	Y	0	0
08.4	084	Repair of entropion or ectropion	ICD9CM_2010_IM	0	Y	0	0
08.41	0841	Repair of entropion or ectropion by thermocauterization	ICD9CM_2010_IM	1	Y	0	0
08.42	0842	Repair of entropion or ectropion by suture technique	ICD9CM_2010_IM	1	Y	0	0
08.43	0843	Repair of entropion or ectropion with wedge resection	ICD9CM_2010_IM	1	Y	0	0
08.44	0844	Repair of entropion or ectropion with lid reconstruction	ICD9CM_2010_IM	1	Y	0	0
08.49	0849	Other repair of entropion or ectropion	ICD9CM_2010_IM	1	Y	0	0
08.5	085	Other adjustment of lid position	ICD9CM_2010_IM	0	Y	0	0
08.51	0851	Canthotomy	ICD9CM_2010_IM	1	Y	0	0
08.52	0852	Blepharorrhaphy	ICD9CM_2010_IM	1	Y	0	0
08.59	0859	Other adjustment of lid position	ICD9CM_2010_IM	1	Y	0	0
08.6	086	Reconstruction of eyelid with flaps or grafts	ICD9CM_2010_IM	0	Y	0	0
08.61	0861	Reconstruction of eyelid with skin flap or graft	ICD9CM_2010_IM	1	Y	0	0
08.62	0862	Reconstruction of eyelid with mucous membrane flap or graft	ICD9CM_2010_IM	1	Y	0	0
08.63	0863	Reconstruction of eyelid with hair follicle graft	ICD9CM_2010_IM	1	Y	0	0
08.64	0864	Reconstruction of eyelid with tarsoconjunctival flap	ICD9CM_2010_IM	1	Y	0	0
08.69	0869	Other reconstruction of eyelid with flaps or grafts	ICD9CM_2010_IM	1	Y	0	0
08.7	087	Other reconstruction of eyelid	ICD9CM_2010_IM	0	Y	0	0
08.70	0870	Reconstruction of eyelid, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
08.71	0871	Reconstruction of eyelid involving lid margin, partial-thickness	ICD9CM_2010_IM	1	Y	0	0
08.72	0872	Other reconstruction of eyelid, partial-thickness	ICD9CM_2010_IM	1	Y	0	0
08.73	0873	Reconstruction of eyelid involving lid margin, full-thickness	ICD9CM_2010_IM	1	Y	0	0
08.74	0874	Other reconstruction of eyelid, full-thickness	ICD9CM_2010_IM	1	Y	0	0
08.8	088	Other repair of eyelid	ICD9CM_2010_IM	0	Y	0	0
08.81	0881	Linear repair of laceration of eyelid or eyebrow	ICD9CM_2010_IM	1	Y	0	0
08.82	0882	Repair of laceration involving lid margin, partial-thickness	ICD9CM_2010_IM	1	Y	0	0
08.83	0883	Other repair of laceration of eyelid, partial-thickness	ICD9CM_2010_IM	1	Y	0	0
08.84	0884	Repair of laceration involving lid margin, full-thickness	ICD9CM_2010_IM	1	Y	0	0
08.85	0885	Other repair of laceration of eyelid, full-thickness	ICD9CM_2010_IM	1	Y	0	0
08.86	0886	Lower eyelid rhytidectomy	ICD9CM_2010_IM	1	Y	0	0
08.87	0887	Upper eyelid rhytidectomy	ICD9CM_2010_IM	1	Y	0	0
08.89	0889	Other eyelid repair	ICD9CM_2010_IM	1	Y	0	0
08.9	089	Other operations on eyelids	ICD9CM_2010_IM	0	Y	0	0
08.91	0891	Electrosurgical epilation of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.92	0892	Cryosurgical epilation of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.93	0893	Other epilation of eyelid	ICD9CM_2010_IM	1	Y	0	0
08.99	0899	Other operations on eyelids	ICD9CM_2010_IM	1	Y	0	0
09	09	Operations on lacrimal system	ICD9CM_2010_IM	0	Y	0	0
09.0	090	Incision of lacrimal gland	ICD9CM_2010_IM	1	Y	0	0
09.1	091	Diagnostic procedures on lacrimal system	ICD9CM_2010_IM	0	Y	0	0
09.11	0911	Biopsy of lacrimal gland	ICD9CM_2010_IM	1	Y	0	0
09.12	0912	Biopsy of lacrimal sac	ICD9CM_2010_IM	1	Y	0	0
09.19	0919	Other diagnostic procedures on lacrimal system	ICD9CM_2010_IM	1	Y	0	0
09.2	092	Excision of lesion or tissue of lacrimal gland	ICD9CM_2010_IM	0	Y	0	0
09.20	0920	Excision of lacrimal gland, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
09.21	0921	Excision of lesion of lacrimal gland	ICD9CM_2010_IM	1	Y	0	0
09.22	0922	Other partial dacryoadenectomy	ICD9CM_2010_IM	1	Y	0	0
09.23	0923	Total dacryoadenectomy	ICD9CM_2010_IM	1	Y	0	0
09.3	093	Other operations on lacrimal gland	ICD9CM_2010_IM	1	Y	0	0
09.4	094	Manipulation of lacrimal passage	ICD9CM_2010_IM	0	Y	0	0
09.41	0941	Probing of lacrimal punctum	ICD9CM_2010_IM	1	Y	0	0
09.42	0942	Probing of lacrimal canaliculi	ICD9CM_2010_IM	1	Y	0	0
09.43	0943	Probing of nasolacrimal duct	ICD9CM_2010_IM	1	Y	0	0
09.44	0944	Intubation of nasolacrimal duct	ICD9CM_2010_IM	1	Y	0	0
09.49	0949	Other manipulation of lacrimal passage	ICD9CM_2010_IM	1	Y	0	0
09.5	095	Incision of lacrimal sac and passages	ICD9CM_2010_IM	0	Y	0	0
09.51	0951	Incision of lacrimal punctum	ICD9CM_2010_IM	1	Y	0	0
09.52	0952	Incision of lacrimal canaliculi	ICD9CM_2010_IM	1	Y	0	0
09.53	0953	Incision of lacrimal sac	ICD9CM_2010_IM	1	Y	0	0
09.59	0959	Other incision of lacrimal passages	ICD9CM_2010_IM	1	Y	0	0
09.6	096	Excision of lacrimal sac and passage	ICD9CM_2010_IM	1	Y	0	0
09.7	097	Repair of canaliculus and punctum	ICD9CM_2010_IM	0	Y	0	0
09.71	0971	Correction of everted punctum	ICD9CM_2010_IM	1	Y	0	0
09.72	0972	Other repair of punctum	ICD9CM_2010_IM	1	Y	0	0
09.73	0973	Repair of canaliculus	ICD9CM_2010_IM	1	Y	0	0
09.8	098	Fistulization of lacrimal tract to nasal cavity	ICD9CM_2010_IM	0	Y	0	0
09.81	0981	Dacryocystorhinostomy [DCR]	ICD9CM_2010_IM	1	Y	0	0
09.82	0982	Conjunctivocystorhinostomy	ICD9CM_2010_IM	1	Y	0	0
09.83	0983	Conjunctivorhinostomy with insertion of tube or stent	ICD9CM_2010_IM	1	Y	0	0
09.9	099	Other operations on lacrimal system	ICD9CM_2010_IM	0	Y	0	0
09.91	0991	Obliteration of lacrimal punctum	ICD9CM_2010_IM	1	Y	0	0
09.99	0999	Other operations on lacrimal system	ICD9CM_2010_IM	1	Y	0	0
10	10	Operations on conjunctiva	ICD9CM_2010_IM	0	Y	0	0
10.0	100	Removal of embedded foreign body from conjunctiva by incision	ICD9CM_2010_IM	1	Y	0	0
10.1	101	Other incision of conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.2	102	Diagnostic procedures on conjunctiva	ICD9CM_2010_IM	0	Y	0	0
10.21	1021	Biopsy of conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.29	1029	Other diagnostic procedures on conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.3	103	Excision or destruction of lesion or tissue of conjunctiva	ICD9CM_2010_IM	0	Y	0	0
10.31	1031	Excision of lesion or tissue of conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.32	1032	Destruction of lesion of conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.33	1033	Other destructive procedures on conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.4	104	Conjunctivoplasty	ICD9CM_2010_IM	0	Y	0	0
10.41	1041	Repair of symblepharon with free graft	ICD9CM_2010_IM	1	Y	0	0
10.42	1042	Reconstruction of conjunctival cul-de-sac with free graft	ICD9CM_2010_IM	1	Y	0	0
10.43	1043	Other reconstruction of conjunctival cul-de-sac	ICD9CM_2010_IM	1	Y	0	0
10.44	1044	Other free graft to conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.49	1049	Other conjunctivoplasty	ICD9CM_2010_IM	1	Y	0	0
10.5	105	Lysis of adhesions of conjunctiva and eyelid	ICD9CM_2010_IM	1	Y	0	0
10.6	106	Repair of laceration of conjunctiva	ICD9CM_2010_IM	1	Y	0	0
10.9	109	Other operations on conjunctiva	ICD9CM_2010_IM	0	Y	0	0
10.91	1091	Subconjunctival injection	ICD9CM_2010_IM	1	Y	0	0
10.99	1099	Other operations on conjunctiva	ICD9CM_2010_IM	1	Y	0	0
11	11	Operations on cornea	ICD9CM_2010_IM	0	Y	0	0
11.0	110	Magnetic removal of embedded foreign body from cornea	ICD9CM_2010_IM	1	Y	0	0
11.1	111	Incision of cornea	ICD9CM_2010_IM	1	Y	0	0
11.2	112	Diagnostic procedures on cornea	ICD9CM_2010_IM	0	Y	0	0
11.21	1121	Scraping of cornea for smear or culture	ICD9CM_2010_IM	1	Y	0	0
11.22	1122	Biopsy of cornea	ICD9CM_2010_IM	1	Y	0	0
11.29	1129	Other diagnostic procedures on cornea	ICD9CM_2010_IM	1	Y	0	0
11.3	113	Excision of pterygium	ICD9CM_2010_IM	0	Y	0	0
11.31	1131	Transposition of pterygium	ICD9CM_2010_IM	1	Y	0	0
11.32	1132	Excision of pterygium with corneal graft	ICD9CM_2010_IM	1	Y	0	0
11.39	1139	Other excision of pterygium	ICD9CM_2010_IM	1	Y	0	0
11.4	114	Excision or destruction of tissue or other lesion of cornea	ICD9CM_2010_IM	0	Y	0	0
11.41	1141	Mechanical removal of corneal epithelium	ICD9CM_2010_IM	1	Y	0	0
11.42	1142	Thermocauterization of corneal lesion	ICD9CM_2010_IM	1	Y	0	0
11.43	1143	Cryotherapy of corneal lesion	ICD9CM_2010_IM	1	Y	0	0
11.49	1149	Other removal or destruction of corneal lesion	ICD9CM_2010_IM	1	Y	0	0
11.5	115	Repair of cornea	ICD9CM_2010_IM	0	Y	0	0
11.51	1151	Suture of corneal laceration	ICD9CM_2010_IM	1	Y	0	0
11.52	1152	Repair of postoperative wound dehiscence of cornea	ICD9CM_2010_IM	1	Y	0	0
11.53	1153	Repair of corneal laceration or wound with conjunctival flap	ICD9CM_2010_IM	1	Y	0	0
11.59	1159	Other repair of cornea	ICD9CM_2010_IM	1	Y	0	0
11.6	116	Corneal transplant	ICD9CM_2010_IM	0	Y	0	0
11.60	1160	Corneal transplant, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
11.61	1161	Lamellar keratoplasty with autograft	ICD9CM_2010_IM	1	Y	0	0
11.62	1162	Other lamellar keratoplasty	ICD9CM_2010_IM	1	Y	0	0
11.63	1163	Penetrating keratoplasty with autograft	ICD9CM_2010_IM	1	Y	0	0
11.64	1164	Other penetrating keratoplasty	ICD9CM_2010_IM	1	Y	0	0
11.69	1169	Other corneal transplant	ICD9CM_2010_IM	1	Y	0	0
11.7	117	Other reconstructive and refractive surgery on cornea	ICD9CM_2010_IM	0	Y	0	0
11.71	1171	Keratomileusis	ICD9CM_2010_IM	1	Y	0	0
11.72	1172	Keratophakia	ICD9CM_2010_IM	1	Y	0	0
11.73	1173	Keratoprosthesis	ICD9CM_2010_IM	1	Y	0	0
11.74	1174	Thermokeratoplasty	ICD9CM_2010_IM	1	Y	0	0
11.75	1175	Radial keratotomy	ICD9CM_2010_IM	1	Y	0	0
11.76	1176	Epikeratophakia	ICD9CM_2010_IM	1	Y	0	0
11.79	1179	Other reconstructive and refractive surgery on cornea	ICD9CM_2010_IM	1	Y	0	0
11.9	119	Other operations on cornea	ICD9CM_2010_IM	0	Y	0	0
11.91	1191	Tattooing of cornea	ICD9CM_2010_IM	1	Y	0	0
11.92	1192	Removal of artificial implant from cornea	ICD9CM_2010_IM	1	Y	0	0
11.99	1199	Other operations on cornea	ICD9CM_2010_IM	1	Y	0	0
12	12	Operations on iris, ciliary body, sclera, and anterior chamber	ICD9CM_2010_IM	0	Y	0	0
12.0	120	Removal of intraocular foreign body from anterior segment of eye	ICD9CM_2010_IM	0	Y	0	0
12.00	1200	Removal of intraocular foreign body from anterior segment of eye, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
12.01	1201	Removal of intraocular foreign body from anterior segment of eye with use of magnet	ICD9CM_2010_IM	1	Y	0	0
12.02	1202	Removal of intraocular foreign body from anterior segment of eye without use of magnet	ICD9CM_2010_IM	1	Y	0	0
12.1	121	Iridotomy and simple iridectomy	ICD9CM_2010_IM	0	Y	0	0
12.11	1211	Iridotomy with transfixion	ICD9CM_2010_IM	1	Y	0	0
12.12	1212	Other iridotomy	ICD9CM_2010_IM	1	Y	0	0
12.13	1213	Excision of prolapsed iris	ICD9CM_2010_IM	1	Y	0	0
12.14	1214	Other iridectomy	ICD9CM_2010_IM	1	Y	0	0
12.2	122	Diagnostic procedures on iris, ciliary body, sclera, and anterior ch	ICD9CM_2010_IM	0	Y	0	0
12.21	1221	Diagnostic aspiration of anterior chamber of eye	ICD9CM_2010_IM	1	Y	0	0
12.22	1222	Biopsy of iris	ICD9CM_2010_IM	1	Y	0	0
12.29	1229	Other diagnostic procedures on iris, ciliary body, sclera, and anterior chamber	ICD9CM_2010_IM	1	Y	0	0
12.3	123	Iridoplasty and coreoplasty	ICD9CM_2010_IM	0	Y	0	0
12.31	1231	Lysis of goniosynechiae	ICD9CM_2010_IM	1	Y	0	0
12.32	1232	Lysis of other anterior synechiae	ICD9CM_2010_IM	1	Y	0	0
12.33	1233	Lysis of posterior synechiae	ICD9CM_2010_IM	1	Y	0	0
12.34	1234	Lysis of corneovitreal adhesions	ICD9CM_2010_IM	1	Y	0	0
12.35	1235	Coreoplasty	ICD9CM_2010_IM	1	Y	0	0
12.39	1239	Other iridoplasty	ICD9CM_2010_IM	1	Y	0	0
12.4	124	Excision or destruction of lesion of iris and ciliary body	ICD9CM_2010_IM	0	Y	0	0
12.40	1240	Removal of lesion of anterior segment of eye, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
12.41	1241	Destruction of lesion of iris, nonexcisional	ICD9CM_2010_IM	1	Y	0	0
12.42	1242	Excision of lesion of iris	ICD9CM_2010_IM	1	Y	0	0
12.43	1243	Destruction of lesion of ciliary body, nonexcisional	ICD9CM_2010_IM	1	Y	0	0
12.44	1244	Excision of lesion of ciliary body	ICD9CM_2010_IM	1	Y	0	0
12.5	125	Facilitation of intraocular circulation	ICD9CM_2010_IM	0	Y	0	0
12.51	1251	Goniopuncture without goniotomy	ICD9CM_2010_IM	1	Y	0	0
12.52	1252	Goniotomy without goniopuncture	ICD9CM_2010_IM	1	Y	0	0
12.53	1253	Goniotomy with goniopuncture	ICD9CM_2010_IM	1	Y	0	0
12.54	1254	Trabeculotomy ab externo	ICD9CM_2010_IM	1	Y	0	0
12.55	1255	Cyclodialysis	ICD9CM_2010_IM	1	Y	0	0
12.59	1259	Other facilitation of intraocular circulation	ICD9CM_2010_IM	1	Y	0	0
12.6	126	Scleral fistulization	ICD9CM_2010_IM	0	Y	0	0
12.61	1261	Trephination of sclera with iridectomy	ICD9CM_2010_IM	1	Y	0	0
12.62	1262	Thermocauterization of sclera with iridectomy	ICD9CM_2010_IM	1	Y	0	0
12.63	1263	Iridencleisis and iridotasis	ICD9CM_2010_IM	1	Y	0	0
12.64	1264	Trabeculectomy ab externo	ICD9CM_2010_IM	1	Y	0	0
12.65	1265	Other scleral fistulization with iridectomy	ICD9CM_2010_IM	1	Y	0	0
12.66	1266	Postoperative revision of scleral fistulization procedure	ICD9CM_2010_IM	1	Y	0	0
12.69	1269	Other scleral fistulizing procedure	ICD9CM_2010_IM	1	Y	0	0
12.7	127	Other procedures for relief of elevated intraocular pressure	ICD9CM_2010_IM	0	Y	0	0
12.71	1271	Cyclodiathermy	ICD9CM_2010_IM	1	Y	0	0
12.72	1272	Cyclocryotherapy	ICD9CM_2010_IM	1	Y	0	0
12.73	1273	Cyclophotocoagulation	ICD9CM_2010_IM	1	Y	0	0
12.74	1274	Diminution of ciliary body, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
12.75	1275	Glaucoma implant (IM)	ICD9CM_2010_IM	1	Y	0	1
12.79	1279	Other glaucoma procedures	ICD9CM_2010_IM	1	Y	0	0
12.8	128	Operations on sclera	ICD9CM_2010_IM	0	Y	0	0
12.81	1281	Suture of laceration of sclera	ICD9CM_2010_IM	1	Y	0	0
12.82	1282	Repair of scleral fistula	ICD9CM_2010_IM	1	Y	0	0
12.83	1283	Revision of operative wound of anterior segment, not elsewhere classified	ICD9CM_2010_IM	1	Y	0	0
12.84	1284	Excision or destruction of lesion of sclera	ICD9CM_2010_IM	1	Y	0	0
12.85	1285	Repair of scleral staphyloma with graft	ICD9CM_2010_IM	1	Y	0	0
12.86	1286	Other repair of scleral staphyloma	ICD9CM_2010_IM	1	Y	0	0
12.87	1287	Scleral reinforcement with graft	ICD9CM_2010_IM	1	Y	0	0
12.88	1288	Other scleral reinforcement	ICD9CM_2010_IM	1	Y	0	0
12.89	1289	Other operations on sclera	ICD9CM_2010_IM	1	Y	0	0
12.9	129	Other operations on iris, ciliary body, and anterior chamber	ICD9CM_2010_IM	0	Y	0	0
12.91	1291	Therapeutic evacuation of anterior chamber	ICD9CM_2010_IM	1	Y	0	0
12.92	1292	Injection into anterior chamber	ICD9CM_2010_IM	1	Y	0	0
12.93	1293	Removal or destruction of epithelial downgrowth from anterior chamber	ICD9CM_2010_IM	1	Y	0	0
12.97	1297	Other operations on iris	ICD9CM_2010_IM	1	Y	0	0
12.98	1298	Other operations on ciliary body	ICD9CM_2010_IM	1	Y	0	0
12.99	1299	Other operations on anterior chamber	ICD9CM_2010_IM	1	Y	0	0
13	13	Operations on lens	ICD9CM_2010_IM	0	Y	0	0
13.0	130	Removal of foreign body from lens	ICD9CM_2010_IM	0	Y	0	0
13.00	1300	Removal of foreign body from lens, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
13.01	1301	Removal of foreign body from lens with use of magnet	ICD9CM_2010_IM	1	Y	0	0
13.02	1302	Removal of foreign body from lens without use of magnet	ICD9CM_2010_IM	1	Y	0	0
13.1	131	Intracapsular extraction of lens	ICD9CM_2010_IM	0	Y	0	0
13.11	1311	Intracapsular extraction of lens by temporal inferior route	ICD9CM_2010_IM	1	Y	0	0
13.19	1319	Other intracapsular extraction of lens	ICD9CM_2010_IM	1	Y	0	0
13.2	132	Extracapsular extraction of lens by linear extraction technique	ICD9CM_2010_IM	1	Y	0	0
13.3	133	Extracapsular extraction of lens by simple aspiration (and irrigation) technique	ICD9CM_2010_IM	1	Y	0	0
13.4	134	Extracapsular extraction of lens by fragmentation and aspiration tec	ICD9CM_2010_IM	0	Y	0	0
13.41	1341	Phacoemulsification and aspiration of cataract	ICD9CM_2010_IM	1	Y	0	0
13.42	1342	Mechanical phacofragmentation and aspiration of cataract by posterior route	ICD9CM_2010_IM	1	Y	0	0
13.43	1343	Mechanical phacofragmentation and other aspiration of cataract	ICD9CM_2010_IM	1	Y	0	0
13.5	135	Other extracapsular extraction of lens	ICD9CM_2010_IM	0	Y	0	0
13.51	1351	Extracapsular extraction of lens by temporal inferior route	ICD9CM_2010_IM	1	Y	0	0
13.59	1359	Other extracapsular extraction of lens	ICD9CM_2010_IM	1	Y	0	0
13.6	136	Other cataract extraction	ICD9CM_2010_IM	0	Y	0	0
13.64	1364	Discission of secondary membrane [after cataract]	ICD9CM_2010_IM	1	Y	0	0
13.65	1365	Excision of secondary membrane [after cataract]	ICD9CM_2010_IM	1	Y	0	0
13.66	1366	Mechanical fragmentation of secondary membrane [after cataract]	ICD9CM_2010_IM	1	Y	0	0
13.69	1369	Other cataract extraction	ICD9CM_2010_IM	1	Y	0	0
13.7	137	Insertion of prosthetic lens (pseudophakos)	ICD9CM_2010_IM	0	Y	0	0
13.70	1370	Insertion of pseudophakos, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
13.71	1371	Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage	ICD9CM_2010_IM	1	Y	0	0
13.72	1372	Secondary insertion of intraocular lens prosthesis	ICD9CM_2010_IM	1	Y	0	0
13.8	138	Removal of implanted lens	ICD9CM_2010_IM	1	Y	0	0
13.9	139	Other operations on lens	ICD9CM_2010_IM	0	Y	0	0
13.90	1390	Operation on lens, Not Elsewhere Classified	ICD9CM_2010_IM	1	Y	0	0
13.91	1391	Implantation of intraocular telescope prosthesis	ICD9CM_2010_IM	1	Y	0	0
14	14	Operations on retina, choroid, vitreous, and posterior chamber	ICD9CM_2010_IM	0	Y	0	0
14.0	140	Removal of foreign body from posterior segment of eye	ICD9CM_2010_IM	0	Y	0	0
14.00	1400	Removal of foreign body from posterior segment of eye, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
14.01	1401	Removal of foreign body from posterior segment of eye with use of magnet	ICD9CM_2010_IM	1	Y	0	0
